Sport,Team,Product ID,Product Name,Product Price,Brand Name,Product URL
NBA,brooklyn-nets,4031392,Brooklyn Nets Infant Personalized Burp Cloth 6-Pack - White,99.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-burp-cloth-6-pack-white/o-2470+t-70035010+p-15443601569+z-9-4014070069
NBA,brooklyn-nets,2460944,Brooklyn Nets Newborn & Infant Personalized Bib - White,22.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-personalized-bib-white/o-1314+t-70473821+p-35607399051+z-9-773605785
NBA,brooklyn-nets,4069981,"Brooklyn Nets Infant Putting Up Numbers Bodysuit, T-Shirt & Shorts Set - Black",39.00,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-putting-up-numbers-bodysuit-t-shirt-and-shorts-set-black/o-8069+t-81709443+p-6055737568+z-8-2359019894
NBA,brooklyn-nets,2595372,Brooklyn Nets Infant Personalized Robe - White,69.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-robe-white/o-3558+t-92144954+p-57497661621+z-9-3183359555
NBA,brooklyn-nets,200146130,Kevin Durant Brooklyn Nets Nike Infant 2020/21 Swingman Jersey - Icon Edition - Black,39.99,Nike,https://www.fanatics.com/nba/brooklyn-nets/kevin-durant-brooklyn-nets-nike-infant-2020/21-swingman-jersey-icon-edition-black/o-2469+t-36921610+p-9111774562421+z-9-1825022887
NBA,brooklyn-nets,2461256,Brooklyn Nets Newborn & Infant Personalized Medium Gift Basket - White,170.00,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-personalized-medium-gift-basket-white/o-2470+t-36478310+p-91719567429+z-9-135811799
NBA,brooklyn-nets,2468859,Brooklyn Nets Personalized Baby Blanket - White,49.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-personalized-baby-blanket-white/o-1303+t-92254976+p-80597308958+z-9-1022798386
NBA,brooklyn-nets,3072304,Brooklyn Nets Infant Personalized Blanket - Black,48.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-blanket-black/o-2469+t-47479498+p-81119613568+z-9-2193588432
NBA,brooklyn-nets,200145798,Kevin Durant Brooklyn Nets Nike Infant Name & Number T-Shirt - Black,19.99,Nike,https://www.fanatics.com/nba/brooklyn-nets/kevin-durant-brooklyn-nets-nike-infant-name-and-number-t-shirt-black/o-1370+t-70921654+p-0200999052489+z-9-1669259341
NBA,brooklyn-nets,4674993,Brooklyn Nets Infant Tie-Dye Two-Pack Bodysuit Set - White/Gray,21.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-tie-dye-two-pack-bodysuit-set-white/gray/o-4614+t-14037265+p-60623060304+z-9-459747511
NBA,brooklyn-nets,2461163,Brooklyn Nets Newborn & Infant Personalized Large Gift Basket - White,238.00,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-personalized-large-gift-basket-white/o-1370+t-47369487+p-24713934237+z-9-1766463798
NBA,brooklyn-nets,3988170,Brooklyn Nets Infant Personalized Robe - Black,59.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-personalized-robe-black/o-3592+t-70478387+p-58544297467+z-9-1105432858
NBA,brooklyn-nets,5339148,Brooklyn Nets Children's Personalized Rocking Chair - Pink,109.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-childrens-personalized-rocking-chair-pink/o-3514+t-03926187+p-27924709458+z-9-1676622571
NBA,brooklyn-nets,4620111,"Brooklyn Nets Newborn & Infant Three-Piece Dream Team Long Sleeve Bodysuit, Cuffed Knit Hat & Footed Pants Set - White/Black",29.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-three-piece-dream-team-long-sleeve-bodysuit-cuffed-knit-hat-and-footed-pants-set-white/black/o-2414+t-36927243+p-15404633324+z-9-2064640155
NBA,brooklyn-nets,200067157,Brooklyn Nets Infant Two-Pack Double Up Bodysuit Set - Gray,25.99,Outerstuff,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-infant-two-pack-double-up-bodysuit-set-gray/o-3592+t-70690543+p-795522354751+z-8-71165697
NBA,brooklyn-nets,2461037,Brooklyn Nets Newborn & Infant Personalized Bib & Burp Cloth Set - White,42.99,Chad & Jake,https://www.fanatics.com/nba/brooklyn-nets/brooklyn-nets-newborn-and-infant-personalized-bib-and-burp-cloth-set-white/o-1303+t-81369443+p-68370667135+z-9-31691751
NBA,denver-nuggets,200194852,Denver Nuggets Infant 2023 NBA Finals Champions Hype Bodysuit - Black,21.99,Outerstuff,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-2023-nba-finals-champions-hype-bodysuit-black/o-1358+t-70256215+p-4677775609578+z-9-3465795122
NBA,denver-nuggets,2921553,Denver Nuggets Infant Personalized Bodysuit - Navy,39.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-bodysuit-navy/o-1314+t-03698415+p-91096890663+z-9-3986532920
NBA,denver-nuggets,4529937,Denver Nuggets Mitchell & Ness Infant Hardwood Classics Bodysuits & Cuffed Knit Hat Set - Blue/Red,39.99,Mitchell & Ness,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-mitchell-and-ness-infant-hardwood-classics-bodysuits-and-cuffed-knit-hat-set-blue/red/o-9158+t-70818460+p-8283358405+z-8-2001170063
NBA,denver-nuggets,2595404,Denver Nuggets Infant Personalized Bodysuit - White,39.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-bodysuit-white/o-4669+t-36364093+p-808331738+z-7-1634712815
NBA,denver-nuggets,200143785, Denver Nuggets Fanatics Branded Infant 2023 Western Conference Champions Locker Room Bodysuit - White,25.99,Fanatics Branded,https://www.fanatics.com/nba/denver-nuggets/-denver-nuggets-fanatics-branded-infant-2023-western-conference-champions-locker-room-bodysuit-white/o-3592+t-92470693+p-2400117872625+z-9-4061072325
NBA,denver-nuggets,2595373,Denver Nuggets Infant Personalized Robe - White,69.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-infant-personalized-robe-white/o-2403+t-47692837+p-80614350577+z-9-1830882904
NBA,denver-nuggets,2461054,Denver Nuggets Newborn & Infant Personalized Bib & Burp Cloth Set - White,42.99,Chad & Jake,https://www.fanatics.com/nba/denver-nuggets/denver-nuggets-newborn-and-infant-personalized-bib-and-burp-cloth-set-white/o-3536+t-81145193+p-57598489382+z-9-1360095609
